,noted_date,temp,out/in,date,year,month,weekday,weekday_tag
61325,12-09-2018 03:07,29,In,2018-12-09,2018,12,6,weekend
61337,12-09-2018 03:06,28,Out,2018-12-09,2018,12,6,weekend
61339,12-09-2018 03:06,29,Out,2018-12-09,2018,12,6,weekend
61353,12-09-2018 03:04,28,Out,2018-12-09,2018,12,6,weekend
61355,12-09-2018 03:04,29,Out,2018-12-09,2018,12,6,weekend
61360,12-09-2018 03:04,29,In,2018-12-09,2018,12,6,weekend
61375,12-09-2018 03:03,28,In,2018-12-09,2018,12,6,weekend
61376,12-09-2018 03:03,28,Out,2018-12-09,2018,12,6,weekend
61377,12-09-2018 03:03,29,In,2018-12-09,2018,12,6,weekend
61378,12-09-2018 03:03,29,Out,2018-12-09,2018,12,6,weekend
61379,12-09-2018 03:02,28,Out,2018-12-09,2018,12,6,weekend
61381,12-09-2018 03:02,29,Out,2018-12-09,2018,12,6,weekend
61393,12-09-2018 03:02,28,In,2018-12-09,2018,12,6,weekend
61417,12-09-2018 03:01,28,In,2018-12-09,2018,12,6,weekend
61418,12-09-2018 03:01,28,Out,2018-12-09,2018,12,6,weekend
61425,12-09-2018 03:01,29,Out,2018-12-09,2018,12,6,weekend
61447,12-09-2018 03:00,28,In,2018-12-09,2018,12,6,weekend
61448,12-09-2018 03:00,28,Out,2018-12-09,2018,12,6,weekend
61449,12-09-2018 03:00,29,In,2018-12-09,2018,12,6,weekend
61450,12-09-2018 03:00,29,Out,2018-12-09,2018,12,6,weekend
61455,12-09-2018 02:59,28,Out,2018-12-09,2018,12,6,weekend
61457,12-09-2018 02:59,29,Out,2018-12-09,2018,12,6,weekend
61461,12-09-2018 02:58,29,Out,2018-12-09,2018,12,6,weekend
61463,12-09-2018 02:58,28,Out,2018-12-09,2018,12,6,weekend
61483,12-09-2018 02:57,28,Out,2018-12-09,2018,12,6,weekend
61485,12-09-2018 02:57,29,Out,2018-12-09,2018,12,6,weekend
61497,12-09-2018 02:56,29,Out,2018-12-09,2018,12,6,weekend
61499,12-09-2018 02:56,28,Out,2018-12-09,2018,12,6,weekend
61505,12-09-2018 02:56,27,Out,2018-12-09,2018,12,6,weekend
61511,12-09-2018 02:55,28,Out,2018-12-09,2018,12,6,weekend
61512,12-09-2018 02:55,29,Out,2018-12-09,2018,12,6,weekend
61518,12-09-2018 02:54,28,Out,2018-12-09,2018,12,6,weekend
61520,12-09-2018 02:54,29,Out,2018-12-09,2018,12,6,weekend
61532,12-09-2018 02:53,29,Out,2018-12-09,2018,12,6,weekend
61534,12-09-2018 02:53,28,Out,2018-12-09,2018,12,6,weekend
61546,12-09-2018 02:52,28,Out,2018-12-09,2018,12,6,weekend
61548,12-09-2018 02:52,29,Out,2018-12-09,2018,12,6,weekend
61550,12-09-2018 02:52,28,In,2018-12-09,2018,12,6,weekend
61564,12-09-2018 02:51,28,Out,2018-12-09,2018,12,6,weekend
61566,12-09-2018 02:51,29,Out,2018-12-09,2018,12,6,weekend
61574,12-09-2018 02:50,28,Out,2018-12-09,2018,12,6,weekend
61576,12-09-2018 02:50,29,Out,2018-12-09,2018,12,6,weekend
61578,12-09-2018 02:49,29,In,2018-12-09,2018,12,6,weekend
61579,12-09-2018 02:49,28,In,2018-12-09,2018,12,6,weekend
61580,12-09-2018 02:49,28,Out,2018-12-09,2018,12,6,weekend
61581,12-09-2018 02:49,29,Out,2018-12-09,2018,12,6,weekend
61584,12-09-2018 02:49,27,Out,2018-12-09,2018,12,6,weekend
61586,12-09-2018 02:48,28,In,2018-12-09,2018,12,6,weekend
61587,12-09-2018 02:48,28,Out,2018-12-09,2018,12,6,weekend
61588,12-09-2018 02:48,29,In,2018-12-09,2018,12,6,weekend
61589,12-09-2018 02:48,29,Out,2018-12-09,2018,12,6,weekend
61598,12-09-2018 02:46,28,In,2018-12-09,2018,12,6,weekend
61599,12-09-2018 02:46,28,Out,2018-12-09,2018,12,6,weekend
61602,12-09-2018 02:46,26,Out,2018-12-09,2018,12,6,weekend
61604,12-09-2018 02:45,28,Out,2018-12-09,2018,12,6,weekend
61606,12-09-2018 02:45,29,Out,2018-12-09,2018,12,6,weekend
61608,12-09-2018 02:44,28,Out,2018-12-09,2018,12,6,weekend
61609,12-09-2018 02:44,28,In,2018-12-09,2018,12,6,weekend
61612,12-09-2018 02:43,28,Out,2018-12-09,2018,12,6,weekend
61614,12-09-2018 02:43,29,Out,2018-12-09,2018,12,6,weekend
61616,12-09-2018 02:42,28,Out,2018-12-09,2018,12,6,weekend
61618,12-09-2018 02:42,27,Out,2018-12-09,2018,12,6,weekend
61620,12-09-2018 02:40,28,Out,2018-12-09,2018,12,6,weekend
61621,12-09-2018 02:40,28,In,2018-12-09,2018,12,6,weekend
61622,12-09-2018 02:40,27,Out,2018-12-09,2018,12,6,weekend
61623,12-09-2018 02:40,27,In,2018-12-09,2018,12,6,weekend
61624,12-09-2018 02:38,28,Out,2018-12-09,2018,12,6,weekend
61626,12-09-2018 02:38,27,Out,2018-12-09,2018,12,6,weekend
61628,12-09-2018 02:38,28,In,2018-12-09,2018,12,6,weekend
61630,12-09-2018 02:38,27,In,2018-12-09,2018,12,6,weekend
61632,12-09-2018 02:36,28,Out,2018-12-09,2018,12,6,weekend
61634,12-09-2018 02:36,27,Out,2018-12-09,2018,12,6,weekend
61636,12-09-2018 02:33,28,Out,2018-12-09,2018,12,6,weekend
61638,12-09-2018 02:33,27,Out,2018-12-09,2018,12,6,weekend
61642,12-09-2018 02:32,27,Out,2018-12-09,2018,12,6,weekend
61644,12-09-2018 02:31,28,Out,2018-12-09,2018,12,6,weekend
61645,12-09-2018 02:31,28,In,2018-12-09,2018,12,6,weekend
61648,12-09-2018 02:30,28,Out,2018-12-09,2018,12,6,weekend
61649,12-09-2018 02:30,28,In,2018-12-09,2018,12,6,weekend
61665,12-09-2018 02:29,28,Out,2018-12-09,2018,12,6,weekend
61666,12-09-2018 02:29,28,In,2018-12-09,2018,12,6,weekend
61669,12-09-2018 02:28,28,In,2018-12-09,2018,12,6,weekend
61670,12-09-2018 02:28,28,Out,2018-12-09,2018,12,6,weekend
61683,12-09-2018 02:27,28,Out,2018-12-09,2018,12,6,weekend
61684,12-09-2018 02:27,28,In,2018-12-09,2018,12,6,weekend
61707,12-09-2018 02:26,28,Out,2018-12-09,2018,12,6,weekend
61708,12-09-2018 02:26,28,In,2018-12-09,2018,12,6,weekend
61719,12-09-2018 02:23,28,In,2018-12-09,2018,12,6,weekend
61720,12-09-2018 02:23,28,Out,2018-12-09,2018,12,6,weekend
61721,12-09-2018 02:23,27,Out,2018-12-09,2018,12,6,weekend
61725,12-09-2018 02:23,27,In,2018-12-09,2018,12,6,weekend
61726,12-09-2018 02:22,28,Out,2018-12-09,2018,12,6,weekend
61727,12-09-2018 02:22,28,In,2018-12-09,2018,12,6,weekend
61734,12-09-2018 02:21,28,Out,2018-12-09,2018,12,6,weekend
61752,12-09-2018 02:20,28,Out,2018-12-09,2018,12,6,weekend
61754,12-09-2018 02:20,28,In,2018-12-09,2018,12,6,weekend
61801,12-09-2018 02:19,28,In,2018-12-09,2018,12,6,weekend
61802,12-09-2018 02:19,28,Out,2018-12-09,2018,12,6,weekend
61811,12-09-2018 02:18,28,Out,2018-12-09,2018,12,6,weekend
61817,12-09-2018 02:18,27,Out,2018-12-09,2018,12,6,weekend
61821,12-09-2018 02:18,28,In,2018-12-09,2018,12,6,weekend
61823,12-09-2018 02:18,27,In,2018-12-09,2018,12,6,weekend
61841,12-09-2018 02:17,28,Out,2018-12-09,2018,12,6,weekend
61865,12-09-2018 02:17,27,Out,2018-12-09,2018,12,6,weekend
61867,12-09-2018 02:16,28,Out,2018-12-09,2018,12,6,weekend
61868,12-09-2018 02:16,28,In,2018-12-09,2018,12,6,weekend
61873,12-09-2018 02:15,28,Out,2018-12-09,2018,12,6,weekend
61893,12-09-2018 02:15,27,Out,2018-12-09,2018,12,6,weekend
61895,12-09-2018 02:14,28,Out,2018-12-09,2018,12,6,weekend
61927,12-09-2018 02:13,28,Out,2018-12-09,2018,12,6,weekend
61933,12-09-2018 02:13,27,Out,2018-12-09,2018,12,6,weekend
61947,12-09-2018 02:12,28,Out,2018-12-09,2018,12,6,weekend
61949,12-09-2018 02:12,27,Out,2018-12-09,2018,12,6,weekend
61986,12-09-2018 02:11,28,Out,2018-12-09,2018,12,6,weekend
61996,12-09-2018 02:11,27,Out,2018-12-09,2018,12,6,weekend
61998,12-09-2018 02:10,28,Out,2018-12-09,2018,12,6,weekend
62007,12-09-2018 02:10,28,In,2018-12-09,2018,12,6,weekend
62012,12-09-2018 02:10,27,Out,2018-12-09,2018,12,6,weekend
62029,12-09-2018 02:09,28,Out,2018-12-09,2018,12,6,weekend
62031,12-09-2018 02:09,27,Out,2018-12-09,2018,12,6,weekend
62052,12-09-2018 02:08,28,Out,2018-12-09,2018,12,6,weekend
62054,12-09-2018 02:08,27,Out,2018-12-09,2018,12,6,weekend
62060,12-09-2018 02:07,28,Out,2018-12-09,2018,12,6,weekend
62062,12-09-2018 02:07,27,Out,2018-12-09,2018,12,6,weekend
62078,12-09-2018 02:06,28,Out,2018-12-09,2018,12,6,weekend
62084,12-09-2018 02:06,27,Out,2018-12-09,2018,12,6,weekend
62090,12-09-2018 02:05,28,Out,2018-12-09,2018,12,6,weekend
62092,12-09-2018 02:05,27,Out,2018-12-09,2018,12,6,weekend
62096,12-09-2018 02:04,27,Out,2018-12-09,2018,12,6,weekend
62098,12-09-2018 02:04,28,Out,2018-12-09,2018,12,6,weekend
62110,12-09-2018 02:03,28,Out,2018-12-09,2018,12,6,weekend
62112,12-09-2018 02:03,27,Out,2018-12-09,2018,12,6,weekend
62118,12-09-2018 02:02,28,Out,2018-12-09,2018,12,6,weekend
62120,12-09-2018 02:02,27,Out,2018-12-09,2018,12,6,weekend
62124,12-09-2018 02:02,28,In,2018-12-09,2018,12,6,weekend
62126,12-09-2018 02:02,27,In,2018-12-09,2018,12,6,weekend
62142,12-09-2018 02:01,28,Out,2018-12-09,2018,12,6,weekend
62144,12-09-2018 02:01,27,Out,2018-12-09,2018,12,6,weekend
62152,12-09-2018 02:01,28,In,2018-12-09,2018,12,6,weekend
62153,12-09-2018 02:01,27,In,2018-12-09,2018,12,6,weekend
62169,12-09-2018 02:00,28,Out,2018-12-09,2018,12,6,weekend
62170,12-09-2018 02:00,27,Out,2018-12-09,2018,12,6,weekend
62200,12-09-2018 01:59,27,Out,2018-12-09,2018,12,6,weekend
62202,12-09-2018 01:59,28,Out,2018-12-09,2018,12,6,weekend
62222,12-09-2018 01:58,28,Out,2018-12-09,2018,12,6,weekend
62224,12-09-2018 01:58,27,Out,2018-12-09,2018,12,6,weekend
62230,12-09-2018 01:58,29,Out,2018-12-09,2018,12,6,weekend
62242,12-09-2018 01:57,28,Out,2018-12-09,2018,12,6,weekend
62244,12-09-2018 01:57,27,Out,2018-12-09,2018,12,6,weekend
62246,12-09-2018 01:57,29,Out,2018-12-09,2018,12,6,weekend
62266,12-09-2018 01:56,28,Out,2018-12-09,2018,12,6,weekend
62268,12-09-2018 01:56,27,Out,2018-12-09,2018,12,6,weekend
62283,12-09-2018 01:55,27,Out,2018-12-09,2018,12,6,weekend
62285,12-09-2018 01:55,28,Out,2018-12-09,2018,12,6,weekend
62303,12-09-2018 01:54,27,Out,2018-12-09,2018,12,6,weekend
62305,12-09-2018 01:54,28,Out,2018-12-09,2018,12,6,weekend
62318,12-09-2018 01:53,27,Out,2018-12-09,2018,12,6,weekend
62320,12-09-2018 01:53,28,Out,2018-12-09,2018,12,6,weekend
62321,12-09-2018 01:53,28,In,2018-12-09,2018,12,6,weekend
62325,12-09-2018 01:53,27,In,2018-12-09,2018,12,6,weekend
62352,12-09-2018 01:52,28,Out,2018-12-09,2018,12,6,weekend
62354,12-09-2018 01:52,27,Out,2018-12-09,2018,12,6,weekend
62362,12-09-2018 01:51,27,Out,2018-12-09,2018,12,6,weekend
62364,12-09-2018 01:51,28,Out,2018-12-09,2018,12,6,weekend
62374,12-09-2018 01:50,27,Out,2018-12-09,2018,12,6,weekend
62376,12-09-2018 01:50,28,Out,2018-12-09,2018,12,6,weekend
62378,12-09-2018 01:50,28,In,2018-12-09,2018,12,6,weekend
62380,12-09-2018 01:50,27,In,2018-12-09,2018,12,6,weekend
62406,12-09-2018 01:49,27,Out,2018-12-09,2018,12,6,weekend
62408,12-09-2018 01:49,28,In,2018-12-09,2018,12,6,weekend
62409,12-09-2018 01:49,28,Out,2018-12-09,2018,12,6,weekend
62410,12-09-2018 01:49,27,In,2018-12-09,2018,12,6,weekend
62430,12-09-2018 01:48,28,In,2018-12-09,2018,12,6,weekend
62431,12-09-2018 01:48,28,Out,2018-12-09,2018,12,6,weekend
62432,12-09-2018 01:48,27,Out,2018-12-09,2018,12,6,weekend
62447,12-09-2018 01:48,27,In,2018-12-09,2018,12,6,weekend
62454,12-09-2018 01:47,27,In,2018-12-09,2018,12,6,weekend
62455,12-09-2018 01:47,27,Out,2018-12-09,2018,12,6,weekend
62456,12-09-2018 01:47,28,In,2018-12-09,2018,12,6,weekend
62457,12-09-2018 01:47,28,Out,2018-12-09,2018,12,6,weekend
62496,12-09-2018 01:46,28,Out,2018-12-09,2018,12,6,weekend
62497,12-09-2018 01:46,28,In,2018-12-09,2018,12,6,weekend
62498,12-09-2018 01:46,27,In,2018-12-09,2018,12,6,weekend
62499,12-09-2018 01:46,27,Out,2018-12-09,2018,12,6,weekend
62531,12-09-2018 01:45,28,Out,2018-12-09,2018,12,6,weekend
62532,12-09-2018 01:45,27,Out,2018-12-09,2018,12,6,weekend
62541,12-09-2018 01:45,27,In,2018-12-09,2018,12,6,weekend
62544,12-09-2018 01:44,27,In,2018-12-09,2018,12,6,weekend
62545,12-09-2018 01:44,27,Out,2018-12-09,2018,12,6,weekend
62550,12-09-2018 01:44,28,Out,2018-12-09,2018,12,6,weekend
62561,12-09-2018 01:44,26,Out,2018-12-09,2018,12,6,weekend
62572,12-09-2018 01:43,27,In,2018-12-09,2018,12,6,weekend
62573,12-09-2018 01:43,27,Out,2018-12-09,2018,12,6,weekend
62578,12-09-2018 01:43,28,Out,2018-12-09,2018,12,6,weekend
62582,12-09-2018 01:43,29,Out,2018-12-09,2018,12,6,weekend
62588,12-09-2018 01:42,27,Out,2018-12-09,2018,12,6,weekend
62589,12-09-2018 01:42,27,In,2018-12-09,2018,12,6,weekend
62594,12-09-2018 01:42,28,Out,2018-12-09,2018,12,6,weekend
62620,12-09-2018 01:41,27,In,2018-12-09,2018,12,6,weekend
62621,12-09-2018 01:41,27,Out,2018-12-09,2018,12,6,weekend
62629,12-09-2018 01:41,28,Out,2018-12-09,2018,12,6,weekend
62632,12-09-2018 01:39,27,Out,2018-12-09,2018,12,6,weekend
62634,12-09-2018 01:39,28,Out,2018-12-09,2018,12,6,weekend
62636,12-09-2018 01:35,27,Out,2018-12-09,2018,12,6,weekend
62638,12-09-2018 01:35,28,Out,2018-12-09,2018,12,6,weekend
62644,12-09-2018 01:34,27,Out,2018-12-09,2018,12,6,weekend
62645,12-09-2018 01:34,27,In,2018-12-09,2018,12,6,weekend
62646,12-09-2018 01:33,27,Out,2018-12-09,2018,12,6,weekend
62647,12-09-2018 01:33,27,In,2018-12-09,2018,12,6,weekend
62650,12-09-2018 01:32,27,In,2018-12-09,2018,12,6,weekend
62651,12-09-2018 01:32,27,Out,2018-12-09,2018,12,6,weekend
62658,12-09-2018 01:31,27,In,2018-12-09,2018,12,6,weekend
62659,12-09-2018 01:31,27,Out,2018-12-09,2018,12,6,weekend
62678,12-09-2018 01:30,27,Out,2018-12-09,2018,12,6,weekend
62679,12-09-2018 01:30,27,In,2018-12-09,2018,12,6,weekend
62690,12-09-2018 01:30,29,Out,2018-12-09,2018,12,6,weekend
62702,12-09-2018 01:29,27,Out,2018-12-09,2018,12,6,weekend
62704,12-09-2018 01:29,28,Out,2018-12-09,2018,12,6,weekend
62706,12-09-2018 01:29,27,In,2018-12-09,2018,12,6,weekend
62712,12-09-2018 01:29,26,Out,2018-12-09,2018,12,6,weekend
62714,12-09-2018 01:28,27,In,2018-12-09,2018,12,6,weekend
62715,12-09-2018 01:28,27,Out,2018-12-09,2018,12,6,weekend
62722,12-09-2018 01:28,26,Out,2018-12-09,2018,12,6,weekend
62724,12-09-2018 01:27,27,Out,2018-12-09,2018,12,6,weekend
62725,12-09-2018 01:27,27,In,2018-12-09,2018,12,6,weekend
62728,12-09-2018 01:26,27,Out,2018-12-09,2018,12,6,weekend
62730,12-09-2018 01:26,28,Out,2018-12-09,2018,12,6,weekend
62732,12-09-2018 01:25,27,Out,2018-12-09,2018,12,6,weekend
62734,12-09-2018 01:25,28,Out,2018-12-09,2018,12,6,weekend
62736,12-09-2018 01:23,27,Out,2018-12-09,2018,12,6,weekend
62737,12-09-2018 01:23,28,Out,2018-12-09,2018,12,6,weekend
62739,12-09-2018 01:20,27,Out,2018-12-09,2018,12,6,weekend
62741,12-09-2018 01:20,29,Out,2018-12-09,2018,12,6,weekend
62743,12-09-2018 01:18,27,In,2018-12-09,2018,12,6,weekend
62744,12-09-2018 01:18,27,Out,2018-12-09,2018,12,6,weekend
62745,12-09-2018 01:18,28,Out,2018-12-09,2018,12,6,weekend
62746,12-09-2018 01:18,28,In,2018-12-09,2018,12,6,weekend
62751,12-09-2018 01:17,27,Out,2018-12-09,2018,12,6,weekend
62767,12-09-2018 01:16,27,Out,2018-12-09,2018,12,6,weekend
62775,12-09-2018 01:16,26,Out,2018-12-09,2018,12,6,weekend
62791,12-09-2018 01:15,27,Out,2018-12-09,2018,12,6,weekend
62799,12-09-2018 01:14,27,Out,2018-12-09,2018,12,6,weekend
62811,12-09-2018 01:13,27,Out,2018-12-09,2018,12,6,weekend
62825,12-09-2018 01:12,27,Out,2018-12-09,2018,12,6,weekend
62827,12-09-2018 01:12,28,Out,2018-12-09,2018,12,6,weekend
62828,12-09-2018 01:12,27,In,2018-12-09,2018,12,6,weekend
62834,12-09-2018 01:11,27,Out,2018-12-09,2018,12,6,weekend
62842,12-09-2018 01:10,27,Out,2018-12-09,2018,12,6,weekend
62854,12-09-2018 01:09,27,Out,2018-12-09,2018,12,6,weekend
62862,12-09-2018 01:08,27,Out,2018-12-09,2018,12,6,weekend
62876,12-09-2018 01:07,28,Out,2018-12-09,2018,12,6,weekend
62878,12-09-2018 01:07,27,Out,2018-12-09,2018,12,6,weekend
62898,12-09-2018 01:06,27,Out,2018-12-09,2018,12,6,weekend
62922,12-09-2018 01:02,27,Out,2018-12-09,2018,12,6,weekend
62923,12-09-2018 01:02,27,In,2018-12-09,2018,12,6,weekend
62924,12-09-2018 01:02,28,In,2018-12-09,2018,12,6,weekend
62925,12-09-2018 01:02,28,Out,2018-12-09,2018,12,6,weekend
62926,12-09-2018 01:00,27,Out,2018-12-09,2018,12,6,weekend
62928,12-09-2018 01:00,28,Out,2018-12-09,2018,12,6,weekend
62930,12-09-2018 00:57,27,Out,2018-12-09,2018,12,6,weekend
62942,12-09-2018 00:56,27,Out,2018-12-09,2018,12,6,weekend
62962,12-09-2018 00:55,27,Out,2018-12-09,2018,12,6,weekend
62970,12-09-2018 00:55,27,In,2018-12-09,2018,12,6,weekend
62972,12-09-2018 00:55,28,In,2018-12-09,2018,12,6,weekend
62973,12-09-2018 00:55,28,Out,2018-12-09,2018,12,6,weekend
62974,12-09-2018 00:54,27,Out,2018-12-09,2018,12,6,weekend
62992,12-09-2018 00:53,27,Out,2018-12-09,2018,12,6,weekend
62994,12-09-2018 00:53,27,In,2018-12-09,2018,12,6,weekend
62998,12-09-2018 00:53,28,In,2018-12-09,2018,12,6,weekend
62999,12-09-2018 00:53,28,Out,2018-12-09,2018,12,6,weekend
63006,12-09-2018 00:52,27,Out,2018-12-09,2018,12,6,weekend
63017,12-09-2018 00:52,27,In,2018-12-09,2018,12,6,weekend
63018,12-09-2018 00:52,28,In,2018-12-09,2018,12,6,weekend
63019,12-09-2018 00:52,28,Out,2018-12-09,2018,12,6,weekend
63024,12-09-2018 00:51,27,Out,2018-12-09,2018,12,6,weekend
63051,12-09-2018 00:50,27,Out,2018-12-09,2018,12,6,weekend
63065,12-09-2018 00:50,28,Out,2018-12-09,2018,12,6,weekend
63069,12-09-2018 00:49,27,Out,2018-12-09,2018,12,6,weekend
63074,12-09-2018 00:49,27,In,2018-12-09,2018,12,6,weekend
63077,12-09-2018 00:49,28,Out,2018-12-09,2018,12,6,weekend
63078,12-09-2018 00:49,28,In,2018-12-09,2018,12,6,weekend
63097,12-09-2018 00:48,27,In,2018-12-09,2018,12,6,weekend
63098,12-09-2018 00:48,27,Out,2018-12-09,2018,12,6,weekend
63109,12-09-2018 00:48,28,Out,2018-12-09,2018,12,6,weekend
63110,12-09-2018 00:48,28,In,2018-12-09,2018,12,6,weekend
63117,12-09-2018 00:47,27,Out,2018-12-09,2018,12,6,weekend
63127,12-09-2018 00:47,26,Out,2018-12-09,2018,12,6,weekend
63137,12-09-2018 00:47,27,In,2018-12-09,2018,12,6,weekend
63153,12-09-2018 00:46,27,Out,2018-12-09,2018,12,6,weekend
63154,12-09-2018 00:46,27,In,2018-12-09,2018,12,6,weekend
63155,12-09-2018 00:46,28,In,2018-12-09,2018,12,6,weekend
63156,12-09-2018 00:46,28,Out,2018-12-09,2018,12,6,weekend
63179,12-09-2018 00:46,29,Out,2018-12-09,2018,12,6,weekend
63183,12-09-2018 00:45,28,Out,2018-12-09,2018,12,6,weekend
63184,12-09-2018 00:45,28,In,2018-12-09,2018,12,6,weekend
63185,12-09-2018 00:45,27,Out,2018-12-09,2018,12,6,weekend
63186,12-09-2018 00:45,27,In,2018-12-09,2018,12,6,weekend
63207,12-09-2018 00:44,28,Out,2018-12-09,2018,12,6,weekend
63208,12-09-2018 00:44,28,In,2018-12-09,2018,12,6,weekend
63209,12-09-2018 00:44,27,Out,2018-12-09,2018,12,6,weekend
63210,12-09-2018 00:44,27,In,2018-12-09,2018,12,6,weekend
63225,12-09-2018 00:43,27,Out,2018-12-09,2018,12,6,weekend
63226,12-09-2018 00:43,27,In,2018-12-09,2018,12,6,weekend
63227,12-09-2018 00:43,28,In,2018-12-09,2018,12,6,weekend
63228,12-09-2018 00:43,28,Out,2018-12-09,2018,12,6,weekend
63255,12-09-2018 00:42,28,In,2018-12-09,2018,12,6,weekend
63256,12-09-2018 00:42,28,Out,2018-12-09,2018,12,6,weekend
63257,12-09-2018 00:42,27,Out,2018-12-09,2018,12,6,weekend
63258,12-09-2018 00:42,27,In,2018-12-09,2018,12,6,weekend
63287,12-09-2018 00:41,28,Out,2018-12-09,2018,12,6,weekend
63288,12-09-2018 00:41,28,In,2018-12-09,2018,12,6,weekend
63289,12-09-2018 00:41,27,Out,2018-12-09,2018,12,6,weekend
63290,12-09-2018 00:41,27,In,2018-12-09,2018,12,6,weekend
63313,12-09-2018 00:40,27,In,2018-12-09,2018,12,6,weekend
63314,12-09-2018 00:40,27,Out,2018-12-09,2018,12,6,weekend
63315,12-09-2018 00:40,28,In,2018-12-09,2018,12,6,weekend
63316,12-09-2018 00:40,28,Out,2018-12-09,2018,12,6,weekend
63337,12-09-2018 00:39,28,Out,2018-12-09,2018,12,6,weekend
63338,12-09-2018 00:39,28,In,2018-12-09,2018,12,6,weekend
63339,12-09-2018 00:39,27,In,2018-12-09,2018,12,6,weekend
63340,12-09-2018 00:39,27,Out,2018-12-09,2018,12,6,weekend
63347,12-09-2018 00:39,26,Out,2018-12-09,2018,12,6,weekend
63365,12-09-2018 00:38,28,In,2018-12-09,2018,12,6,weekend
63366,12-09-2018 00:38,28,Out,2018-12-09,2018,12,6,weekend
63367,12-09-2018 00:38,27,Out,2018-12-09,2018,12,6,weekend
63368,12-09-2018 00:38,27,In,2018-12-09,2018,12,6,weekend
63377,12-09-2018 00:37,27,Out,2018-12-09,2018,12,6,weekend
63389,12-09-2018 00:37,26,Out,2018-12-09,2018,12,6,weekend
63395,12-09-2018 00:36,27,Out,2018-12-09,2018,12,6,weekend
63397,12-09-2018 00:36,28,Out,2018-12-09,2018,12,6,weekend
63405,12-09-2018 00:35,27,Out,2018-12-09,2018,12,6,weekend
63411,12-09-2018 00:35,28,In,2018-12-09,2018,12,6,weekend
63412,12-09-2018 00:35,28,Out,2018-12-09,2018,12,6,weekend
63414,12-09-2018 00:35,27,In,2018-12-09,2018,12,6,weekend
63423,12-09-2018 00:34,27,Out,2018-12-09,2018,12,6,weekend
63425,12-09-2018 00:34,28,Out,2018-12-09,2018,12,6,weekend
63426,12-09-2018 00:34,28,In,2018-12-09,2018,12,6,weekend
63427,12-09-2018 00:34,27,In,2018-12-09,2018,12,6,weekend
63439,12-09-2018 00:33,28,In,2018-12-09,2018,12,6,weekend
63440,12-09-2018 00:33,28,Out,2018-12-09,2018,12,6,weekend
63441,12-09-2018 00:33,27,Out,2018-12-09,2018,12,6,weekend
63442,12-09-2018 00:33,27,In,2018-12-09,2018,12,6,weekend
63447,12-09-2018 00:32,28,In,2018-12-09,2018,12,6,weekend
63448,12-09-2018 00:32,28,Out,2018-12-09,2018,12,6,weekend
63449,12-09-2018 00:32,27,Out,2018-12-09,2018,12,6,weekend
63450,12-09-2018 00:32,27,In,2018-12-09,2018,12,6,weekend
63453,12-09-2018 00:32,26,Out,2018-12-09,2018,12,6,weekend
63467,12-09-2018 00:31,28,In,2018-12-09,2018,12,6,weekend
63468,12-09-2018 00:31,28,Out,2018-12-09,2018,12,6,weekend
63469,12-09-2018 00:31,27,In,2018-12-09,2018,12,6,weekend
63470,12-09-2018 00:31,27,Out,2018-12-09,2018,12,6,weekend
63477,12-09-2018 00:31,26,Out,2018-12-09,2018,12,6,weekend
63479,12-09-2018 00:30,27,Out,2018-12-09,2018,12,6,weekend
63481,12-09-2018 00:30,26,Out,2018-12-09,2018,12,6,weekend
63483,12-09-2018 00:27,28,In,2018-12-09,2018,12,6,weekend
63484,12-09-2018 00:27,28,Out,2018-12-09,2018,12,6,weekend
63485,12-09-2018 00:27,27,In,2018-12-09,2018,12,6,weekend
63486,12-09-2018 00:27,27,Out,2018-12-09,2018,12,6,weekend
63487,12-09-2018 00:26,27,Out,2018-12-09,2018,12,6,weekend
63489,12-09-2018 00:26,28,Out,2018-12-09,2018,12,6,weekend
63490,12-09-2018 00:24,28,In,2018-12-09,2018,12,6,weekend
63491,12-09-2018 00:24,28,Out,2018-12-09,2018,12,6,weekend
63492,12-09-2018 00:24,27,Out,2018-12-09,2018,12,6,weekend
63493,12-09-2018 00:24,27,In,2018-12-09,2018,12,6,weekend
63494,12-09-2018 00:21,28,In,2018-12-09,2018,12,6,weekend
63495,12-09-2018 00:21,28,Out,2018-12-09,2018,12,6,weekend
63496,12-09-2018 00:21,27,Out,2018-12-09,2018,12,6,weekend
63497,12-09-2018 00:21,27,In,2018-12-09,2018,12,6,weekend
63498,12-09-2018 00:20,28,In,2018-12-09,2018,12,6,weekend
63499,12-09-2018 00:20,28,Out,2018-12-09,2018,12,6,weekend
63500,12-09-2018 00:20,27,Out,2018-12-09,2018,12,6,weekend
63501,12-09-2018 00:20,27,In,2018-12-09,2018,12,6,weekend
63502,12-09-2018 00:18,28,In,2018-12-09,2018,12,6,weekend
63503,12-09-2018 00:18,28,Out,2018-12-09,2018,12,6,weekend
63504,12-09-2018 00:18,27,Out,2018-12-09,2018,12,6,weekend
63505,12-09-2018 00:18,27,In,2018-12-09,2018,12,6,weekend
63506,12-09-2018 00:17,28,In,2018-12-09,2018,12,6,weekend
63507,12-09-2018 00:17,28,Out,2018-12-09,2018,12,6,weekend
63508,12-09-2018 00:17,27,Out,2018-12-09,2018,12,6,weekend
63509,12-09-2018 00:17,27,In,2018-12-09,2018,12,6,weekend
